time,open,high,low,close,Volume,Upper UI Constraint,Lower UI Constraint,OB Level 2,OB Level 1,Zero,OS Level 1,OS Level 2,Fisher,Signale,Long,Short,Upper UI Constraint,Lower UI Constraint,OB Level 2,OB Level 1,Zero,OS Level 1,OS Level 2,Fish1,Fish2,unFish,length,Long,Short
2024-06-25,37.75,37.765,36.43,36.6,1317689,3.5,-3.5,3,2,0,-2,-3,-1.2865593653090408,-1.093942790366347,0,1,3.5,-3.5,3,2,0,-2,-3,-1.2865593653090408,-1.093942790366347,-0.628896158167878,13,0,1
2024-06-26,35.99,36.75,35.77,36.33,888450,3.5,-3.5,3,2,0,-2,-3,-1.6193515812601744,-1.2865593653090408,0,0,3.5,-3.5,3,2,0,-2,-3,-1.6193515812601744,-1.2865593653090408,-0.7513604259724783,13,0,0
2024-06-27,37.04,37.3,36.39,36.69,826514,3.5,-3.5,3,2,0,-2,-3,-1.774153547588461,-1.6193515812601744,0,0,3.5,-3.5,3,2,0,-2,-3,-1.774153547588461,-1.6193515812601744,-0.7462675319866741,13,0,0
2024-06-28,37.92,37.97,36.97,37.09,966647,3.5,-3.5,3,2,0,-2,-3,-1.6619475102007906,-1.774153547588461,1,0,3.5,-3.5,3,2,0,-2,-3,-1.6619475102007906,-1.774153547588461,-0.6497527786840405,13,1,0
2024-07-01,37.44,38.028,37.11,37.81,674462,3.5,-3.5,3,2,0,-2,-3,-1.4790010490808099,-1.6619475102007906,0,0,3.5,-3.5,3,2,0,-2,-3,-1.4790010490808099,-1.6619475102007906,-0.5703404557010637,13,0,0
2024-07-02,37.78,38.8595,37.5604,38.16,1152375,3.5,-3.5,3,2,0,-2,-3,-1.189204580852904,-1.4790010490808099,0,0,3.5,-3.5,3,2,0,-2,-3,-1.189204580852904,-1.4790010490808099,-0.4216557088045688,13,0,0
2024-07-03,40.19,41.05,40.1,40.59,1913284,3.5,-3.5,3,2,0,-2,-3,-0.5643226056987457,-1.189204580852904,0,0,3.5,-3.5,3,2,0,-2,-3,-0.5643226056987457,-1.189204580852904,0.030270434050065353,13,0,0
2024-07-05,41.48,43.2,41.27,42.45,2063042,3.5,-3.5,3,2,0,-2,-3,0.08360293274841923,-0.5643226056987457,0,0,3.5,-3.5,3,2,0,-2,-3,0.08360293274841923,-0.5643226056987457,0.3502811908135438,13,0,0
2024-07-08,42.03,42.5,40.29,41.3,1114514,3.5,-3.5,3,2,0,-2,-3,0.5543156165292527,0.08360293274841923,0,0,3.5,-3.5,3,2,0,-2,-3,0.5543156165292527,0.08360293274841923,0.47190178696641283,13,0,0
2024-07-09,41.88,42.2,40.53,41.3,843161,3.5,-3.5,3,2,0,-2,-3,0.8956449041332882,0.5543156165292527,0,0,3.5,-3.5,3,2,0,-2,-3,0.8956449041332882,0.5543156165292527,0.550073778857455,13,0,0
2024-07-10,41.78,42.299,40.83,41.37,1410486,3.5,-3.5,3,2,0,-2,-3,1.1801476705892633,0.8956449041332882,0,0,3.5,-3.5,3,2,0,-2,-3,1.1801476705892633,0.8956449041332882,0.6244858335081346,13,0,0
2024-07-11,43.08,43.5937,42.3,42.97,1610689,3.5,-3.5,3,2,0,-2,-3,1.5593942766177842,1.1801476705892633,0,0,3.5,-3.5,3,2,0,-2,-3,1.5593942766177842,1.1801476705892633,0.7484055084504502,13,0,0
2024-07-12,40.82,41.7276,40.66,41.19,1447015,3.5,-3.5,3,2,0,-2,-3,1.5696875130884314,1.5593942766177842,0,0,3.5,-3.5,3,2,0,-2,-3,1.5696875130884314,1.5593942766177842,0.6584035832569695,13,0,0
